NUM_CPT,CODE_COMMUNE,CODE_SECTEUR,VILLE,CONSO_1,CONSO_0,PROFIL
ZZ88BA692801,2,10,ARCACHON,39,42,1 - SEGMENT P
ZZ96PA504867,2,10,ARCACHON,19,16,1 - SEGMENT P
ZZ96873417,2,10,ARCACHON,59,73,1 - SEGMENT P
ZZ730075980,2,10,ARCACHON,48,46,1 - SEGMENT P
F06XA224592,2,10,ARCACHON,109,0,1 - SEGMENT P
ZZ87149752,2,10,ARCACHON,31,30,1 - SEGMENT P
ZZ745795140,2,10,ARCACHON,93,87,1 - SEGMENT P
ZX88BA079102,2,10,ARCACHON,58,54,1 - SEGMENT P
ZZ94PB228090,2,10,ARCACHON,7,4,1 - SEGMENT P
ZZ79047485,2,10,ARCACHON,29,36,1 - SEGMENT P
ZZ79047484,2,10,ARCACHON,58,60,1 - SEGMENT P
ZZ86215871,2,10,ARCACHON,59,32,1 - SEGMENT P
ZZ83030000,2,10,ARCACHON,42,30,1 - SEGMENT P
ZZ745795210,2,10,ARCACHON,58,57,1 - SEGMENT P
ZZ89BA040608,2,10,ARCACHON,10,15,1 - SEGMENT P
ZZ8709219,2,10,ARCACHON,147,140,1 - SEGMENT P
ZZ91PA251069,2,10,ARCACHON,112,100,1 - SEGMENT P
ZZ97040431,2,10,ARCACHON,135,135,1 - SEGMENT P
ZZ87010605,2,10,ARCACHON,10,8,1 - SEGMENT P
AA026536,2,10,ARCACHON,102,132,1 - SEGMENT P
02AA376081,2,11,ARCACHON,130,125,1 - SEGMENT P
ZZ87241218,2,11,ARCACHON,40,43,1 - SEGMENT P
ZZ97040414,2,11,ARCACHON,7,7,1 - SEGMENT P
ZZ86BA215953,2,11,ARCACHON,124,184,1 - SEGMENT P
ZZ730088150,2,11,ARCACHON,66,73,1 - SEGMENT P
ZZ95434360,2,11,ARCACHON,117,110,1 - SEGMENT P
ZZ87221190,2,11,ARCACHON,75,79,1 - SEGMENT P
ZZ97040361,2,11,ARCACHON,137,149,1 - SEGMENT P
2000AA203097,2,11,ARCACHON,29,22,1 - SEGMENT P
97AA208832,2,11,ARCACHON,123,114,1 - SEGMENT P
ZZ83076619,2,11,ARCACHON,99,121,1 - SEGMENT P
03AA538441,2,11,ARCACHON,0,8,1 - SEGMENT P
ZZ174427608,2,11,ARCACHON,74,70,1 - SEGMENT P
ZZ87BB523020,2,11,ARCACHON,143,122,1 - SEGMENT P
02AA106342,2,11,ARCACHON,12,13,1 - SEGMENT P
ZZ93208529,2,11,ARCACHON,18,22,1 - SEGMENT P
ZZ95330783,2,11,ARCACHON,112,95,1 - SEGMENT P
ZZ88BB010806,2,11,ARCACHON,40,40,1 - SEGMENT P
ZZ88BA040616,2,11,ARCACHON,45,45,1 - SEGMENT P
ZZ88BA027627,2,11,ARCACHON,46,45,1 - SEGMENT P
ZZ77825979,2,11,ARCACHON,20,136,1 - SEGMENT P
ZZ730088510,2,11,ARCACHON,89,80,1 - SEGMENT P
ZZ19514,2,11,ARCACHON,56,255,1 - SEGMENT P
ZZ97205369,2,11,ARCACHON,146,140,1 - SEGMENT P
ZZ68203585,2,11,ARCACHON,40,40,1 - SEGMENT P
ZZ19595,2,11,ARCACHON,48,47,1 - SEGMENT P
ZZ89082417,2,11,ARCACHON,33,36,1 - SEGMENT P
ZZ94340758,2,11,ARCACHON,20,19,1 - SEGMENT P
ZZ97161863,2,11,ARCACHON,60,64,1 - SEGMENT P
ZZ88BA079309,2,11,ARCACHON,36,43,1 - SEGMENT P
ZZ95330637,2,11,ARCACHON,123,131,1 - SEGMENT P
ZZ92PA312233,2,11,ARCACHON,120,101,1 - SEGMENT P
ZZ83076618,2,11,ARCACHON,44,48,1 - SEGMENT P
ZZ88BA747884,2,11,ARCACHON,104,100,1 - SEGMENT P
ZZ88027622,2,11,ARCACHON,128,107,1 - SEGMENT P
ZZ87101188,2,11,ARCACHON,10,10,1 - SEGMENT P
ZZ88BA079123,2,11,ARCACHON,93,92,1 - SEGMENT P
ZZ88BA078889,2,11,ARCACHON,139,118,1 - SEGMENT P
ZZ8705692,2,11,ARCACHON,19,23,1 - SEGMENT P
01AB106286,2,11,ARCACHON,112,99,1 - SEGMENT P
ZZ97040419,2,12,ARCACHON,128,48,1 - SEGMENT P
ZZ93PA219421,2,12,ARCACHON,11,11,1 - SEGMENT P
ZZ740002160,2,12,ARCACHON,55,33,1 - SEGMENT P
ZZ91PA217717,2,12,ARCACHON,74,85,1 - SEGMENT P
ZZ87241207,2,12,ARCACHON,131,130,1 - SEGMENT P
ZZ84101088,2,12,ARCACHON,78,50,1 - SEGMENT P
ZZ93PA208521,2,12,ARCACHON,19,24,1 - SEGMENT P
ZZ92PA327728,2,12,ARCACHON,46,67,1 - SEGMENT P
ZZ843426448,2,12,ARCACHON,43,36,1 - SEGMENT P
ZZ81302001,2,12,ARCACHON,77,70,1 - SEGMENT P
03AA700640,2,12,ARCACHON,5,5,1 - SEGMENT P
ZZ8729616,2,12,ARCACHON,84,80,1 - SEGMENT P
ZZ95330751,2,12,ARCACHON,60,39,1 - SEGMENT P
ZZ92PA294116,2,12,ARCACHON,130,81,1 - SEGMENT P
ZZ92PA266205,2,12,ARCACHON,16,14,1 - SEGMENT P
ZZ94352027,2,12,ARCACHON,76,80,1 - SEGMENT P
98343045,2,12,ARCACHON,42,66,1 - SEGMENT P
ZZ752805150,2,12,ARCACHON,115,18,1 - SEGMENT P
ZZ97205338,2,12,ARCACHON,120,96,1 - SEGMENT P
ZZ710027320,2,12,ARCACHON,30,30,1 - SEGMENT P
ZZ83076634,2,12,ARCACHON,77,102,1 - SEGMENT P
ZZ710000080,2,12,ARCACHON,50,50,1 - SEGMENT P
ZZ88BA027557,2,12,ARCACHON,90,85,1 - SEGMENT P
AA026469,2,12,ARCACHON,48,44,1 - SEGMENT P
ZZ8705717,2,12,ARCACHON,60,60,1 - SEGMENT P
ZZ88BA078888,2,12,ARCACHON,116,152,1 - SEGMENT P
ZZ164211571,2,12,ARCACHON,33,127,1 - SEGMENT P
ZZ8126771,2,12,ARCACHON,25,70,1 - SEGMENT P
ZZ92PA247805,2,12,ARCACHON,35,68,1 - SEGMENT P
ZZ78073703,2,12,ARCACHON,53,54,1 - SEGMENT P
ZZ752805130,2,12,ARCACHON,86,76,1 - SEGMENT P
ZZ88BA078886,2,12,ARCACHON,106,101,1 - SEGMENT P
ZZ94228102,2,12,ARCACHON,80,80,1 - SEGMENT P
ZZ95300179,2,12,ARCACHON,39,30,1 - SEGMENT P
ZZ92PA247827,2,12,ARCACHON,91,64,1 - SEGMENT P
04XA649314,2,12,ARCACHON,74,67,1 - SEGMENT P
ZZ74000297,2,12,ARCACHON,20,0,1 - SEGMENT P
98371280,2,12,ARCACHON,19,20,1 - SEGMENT P
ZZ88BA027559,2,12,ARCACHON,5,8,1 - SEGMENT P
ZZ96265627,2,12,ARCACHON,34,34,1 - SEGMENT P
ZZ93930025,2,12,ARCACHON,16,10,1 - SEGMENT P
ZZ752805270,2,12,ARCACHON,137,130,1 - SEGMENT P
05XA226650,2,12,ARCACHON,133,133,1 - SEGMENT P
ZZ8020947,2,12,ARCACHON,97,79,1 - SEGMENT P
ZZ8505460,2,12,ARCACHON,50,50,1 - SEGMENT P
ZZ80070340,2,12,ARCACHON,48,21,1 - SEGMENT P
05XA204765,2,12,ARCACHON,60,98,1 - SEGMENT P
ZZ8131258,2,12,ARCACHON,109,109,1 - SEGMENT P
ZZ88BA055825,2,12,ARCACHON,60,60,1 - SEGMENT P
ZZ84072827,2,12,ARCACHON,14,36,1 - SEGMENT P
ZZ95390025,2,12,ARCACHON,63,68,1 - SEGMENT P
ZZ730088700,2,12,ARCACHON,25,38,1 - SEGMENT P
ZZ710028160,2,12,ARCACHON,54,40,1 - SEGMENT P
ZZ77256652,2,12,ARCACHON,79,70,1 - SEGMENT P
ZZ8705702,2,12,ARCACHON,74,61,1 - SEGMENT P
ZZ88BA079066,2,12,ARCACHON,56,63,1 - SEGMENT P
ZZ725415640,2,12,ARCACHON,79,72,1 - SEGMENT P
2001AA050526,2,12,ARCACHON,42,48,1 - SEGMENT P
ZZ90010853,2,12,ARCACHON,40,40,1 - SEGMENT P
ZZ88BA066672,2,12,ARCACHON,23,20,1 - SEGMENT P
ZZ88BA079067,2,12,ARCACHON,24,24,1 - SEGMENT P
ZZ86216184,2,12,ARCACHON,60,34,1 - SEGMENT P
ZZ747285070,2,12,ARCACHON,94,77,1 - SEGMENT P
ZZ78053339,2,12,ARCACHON,45,66,1 - SEGMENT P
ZZ94350041,2,12,ARCACHON,22,32,1 - SEGMENT P
02AA492571,2,12,ARCACHON,84,50,1 - SEGMENT P
ZZ82057987,2,12,ARCACHON,52,33,1 - SEGMENT P
ZZ84338432,2,13,ARCACHON,17,58,1 - SEGMENT P
ZZ8235286,2,13,ARCACHON,56,52,1 - SEGMENT P
ZZ80059880,2,13,ARCACHON,145,287,1 - SEGMENT P
ZZ91008360,2,13,ARCACHON,91,80,1 - SEGMENT P
ZZ96265623,2,13,ARCACHON,27,27,1 - SEGMENT P
ZZ88BA027582,2,13,ARCACHON,137,111,1 - SEGMENT P
ZZ80089921,2,13,ARCACHON,32,16,1 - SEGMENT P
ZZ752805290,2,13,ARCACHON,57,38,1 - SEGMENT P
ZZ8705710,2,13,ARCACHON,70,56,1 - SEGMENT P
ZZ74537252,2,13,ARCACHON,24,29,1 - SEGMENT P
ZZ88BA747889,2,13,ARCACHON,39,42,1 - SEGMENT P
98AA206216,2,13,ARCACHON,98,89,1 - SEGMENT P
ZZ78073700,2,13,ARCACHON,20,25,1 - SEGMENT P
01GA201388,2,13,ARCACHON,99,55,1 - SEGMENT P
02AA178121,2,13,ARCACHON,40,37,1 - SEGMENT P
99AA043273,2,13,ARCACHON,134,127,1 - SEGMENT P
ZZ86216191,2,13,ARCACHON,81,70,1 - SEGMENT P
ZZ83128416,2,13,ARCACHON,96,94,1 - SEGMENT P
ZZ88747890,2,13,ARCACHON,17,17,1 - SEGMENT P
ZZ241215,2,13,ARCACHON,52,46,1 - SEGMENT P
ZZ83076626,2,13,ARCACHON,8,7,1 - SEGMENT P
ZZ88BA079063,2,13,ARCACHON,120,100,1 - SEGMENT P
02GA387020,2,13,ARCACHON,88,103,1 - SEGMENT P
ZZ740007200,2,13,ARCACHON,51,49,1 - SEGMENT P
ZZ84072718,2,13,ARCACHON,102,69,1 - SEGMENT P
ZZ174407299,2,13,ARCACHON,42,35,1 - SEGMENT P
ZZ88BA027583,2,13,ARCACHON,82,76,1 - SEGMENT P
ZZ93PA208530,2,13,ARCACHON,94,28,1 - SEGMENT P
ZZ96250912,2,13,ARCACHON,89,80,1 - SEGMENT P
ZZ749210200,2,13,ARCACHON,51,53,1 - SEGMENT P
ZZ79047434,2,13,ARCACHON,39,38,1 - SEGMENT P
ZZ87241244,2,13,ARCACHON,15,10,1 - SEGMENT P
91PA217701,2,13,ARCACHON,70,61,1 - SEGMENT P
ZZ82087295,2,13,ARCACHON,60,49,1 - SEGMENT P
05XA619768,2,13,ARCACHON,61,47,1 - SEGMENT P
ZZ80031521,2,13,ARCACHON,37,30,1 - SEGMENT P
ZZ86216200,2,13,ARCACHON,31,37,1 - SEGMENT P
ZZ88079064,2,13,ARCACHON,34,51,1 - SEGMENT P
ZZ83076624,2,13,ARCACHON,64,50,1 - SEGMENT P
ZZ83076684,2,14,ARCACHON,66,92,1 - SEGMENT P
ZZ88747888,2,14,ARCACHON,66,67,1 - SEGMENT P
ZZ88BA747887,2,14,ARCACHON,26,28,1 - SEGMENT P
ZZ88BA090811,2,14,ARCACHON,17,13,1 - SEGMENT P
ZZ81121780,2,14,ARCACHON,65,59,1 - SEGMENT P
ZZ88BA124802,2,14,ARCACHON,47,45,1 - SEGMENT P
ZZ88BA079065,2,14,ARCACHON,72,81,1 - SEGMENT P
ZZ8239906,2,14,ARCACHON,90,105,1 - SEGMENT P
ZZ97013204,2,14,ARCACHON,9,9,1 - SEGMENT P
ZZ88BB005628,2,14,ARCACHON,107,98,1 - SEGMENT P
ZZ97040364,2,14,ARCACHON,63,63,1 - SEGMENT P
99424529,2,14,ARCACHON,78,97,1 - SEGMENT P
02AA178108,2,14,ARCACHON,53,41,1 - SEGMENT P
ZZ85016072,2,14,ARCACHON,148,139,1 - SEGMENT P
ZZ754269970,2,14,ARCACHON,125,61,1 - SEGMENT P
ZZ8705736,2,14,ARCACHON,84,21,1 - SEGMENT P
ZZ88BA027587,2,14,ARCACHON,146,130,1 - SEGMENT P
ZZ88BA748138,2,14,ARCACHON,61,54,1 - SEGMENT P
ZZ94PA350269,2,14,ARCACHON,64,61,1 - SEGMENT P
ZZ88BA066785,2,14,ARCACHON,40,41,1 - SEGMENT P
ZZ735628840,2,14,ARCACHON,4,10,1 - SEGMENT P
ZZ77654946,2,14,ARCACHON,81,77,1 - SEGMENT P
ZZ83029974,2,15,ARCACHON,15,19,1 - SEGMENT P
ZZ83076587,2,15,ARCACHON,105,89,1 - SEGMENT P
ZZ97040390,2,15,ARCACHON,139,140,1 - SEGMENT P
ZZ96265721,2,15,ARCACHON,42,40,1 - SEGMENT P
ZZ94PA310957,2,15,ARCACHON,47,69,1 - SEGMENT P
ZZ88BA661951,2,15,ARCACHON,42,48,1 - SEGMENT P
ZZ88BA079062,2,15,ARCACHON,31,25,1 - SEGMENT P
ZZ94244397,2,15,ARCACHON,31,34,1 - SEGMENT P
99424507,2,15,ARCACHON,112,96,1 - SEGMENT P
ZZ882531220,2,15,ARCACHON,30,30,1 - SEGMENT P
ZZ87179533,2,15,ARCACHON,20,42,1 - SEGMENT P
04XA332079,2,15,ARCACHON,55,68,1 - SEGMENT P
04XA308280,2,15,ARCACHON,35,30,1 - SEGMENT P
ZZ86215960,2,15,ARCACHON,78,79,1 - SEGMENT P
ZZ8004705,2,15,ARCACHON,46,50,1 - SEGMENT P
ZZ748507570,2,15,ARCACHON,81,68,1 - SEGMENT P
ZZ748892160,2,15,ARCACHON,58,150,1 - SEGMENT P
ZZ91PA217739,2,15,ARCACHON,5,4,1 - SEGMENT P
ZZ94227970,2,15,ARCACHON,84,108,1 - SEGMENT P
ZZ95300094,2,15,ARCACHON,141,137,1 - SEGMENT P
98022102,2,15,ARCACHON,54,50,1 - SEGMENT P
02AB392543,2,15,ARCACHON,119,115,1 - SEGMENT P
ZZ90BA010871,2,15,ARCACHON,36,48,1 - SEGMENT P
05XA613469,2,15,ARCACHON,147,227,1 - SEGMENT P
ZZ82057955,2,15,ARCACHON,47,66,1 - SEGMENT P
01GA070377,2,15,ARCACHON,39,33,1 - SEGMENT P
ZZ88BA010607,2,15,ARCACHON,148,140,1 - SEGMENT P
F06XA629682,2,15,ARCACHON,103,127,1 - SEGMENT P
ZZ88BB613193,2,15,ARCACHON,109,150,1 - SEGMENT P
05XA226584,2,15,ARCACHON,125,86,1 - SEGMENT P
ZZ87221139,2,15,ARCACHON,65,53,1 - SEGMENT P
ZZ92PA293632,2,15,ARCACHON,148,142,1 - SEGMENT P
ZZ78101609,2,15,ARCACHON,60,77,1 - SEGMENT P
03AA700689,2,15,ARCACHON,53,50,1 - SEGMENT P
ZZ735634810,2,15,ARCACHON,79,108,1 - SEGMENT P
ZZ82007543,2,15,ARCACHON,50,68,1 - SEGMENT P
02AB392542,2,15,ARCACHON,144,156,1 - SEGMENT P
ZZ98049794,2,15,ARCACHON,25,31,1 - SEGMENT P
ZZ91PA345991,2,15,ARCACHON,37,46,1 - SEGMENT P
ZZ80070345,2,15,ARCACHON,41,26,1 - SEGMENT P
98AB005432,2,15,ARCACHON,92,105,1 - SEGMENT P
ZZ95300118,2,15,ARCACHON,2,0,1 - SEGMENT P
ZZ95300116,2,15,ARCACHON,5,3,1 - SEGMENT P
02GA361464,2,15,ARCACHON,28,21,1 - SEGMENT P
ZZ94PB002605,2,15,ARCACHON,12,2,1 - SEGMENT P
ZZ77825977,2,15,ARCACHON,78,84,1 - SEGMENT P
ZZ77825626,2,15,ARCACHON,132,115,1 - SEGMENT P
ZZ83057368,2,15,ARCACHON,26,41,1 - SEGMENT P
F06XA629701,2,15,ARCACHON,46,52,1 - SEGMENT P
ZZ90PA264711,2,15,ARCACHON,71,67,1 - SEGMENT P
ZZ710028200,2,15,ARCACHON,82,100,1 - SEGMENT P
ZZ89052656,2,15,ARCACHON,54,50,1 - SEGMENT P
ZZ84072820,2,15,ARCACHON,5,7,1 - SEGMENT P
ZZ83128445,2,15,ARCACHON,65,43,1 - SEGMENT P
ZZ86215971,2,15,ARCACHON,10,8,1 - SEGMENT P
ZZ855769356,2,15,ARCACHON,52,26,1 - SEGMENT P
ZZ93219485,2,15,ARCACHON,64,63,1 - SEGMENT P
ZZ80127451,2,16,ARCACHON,33,36,1 - SEGMENT P
ZZ88BA078893,2,16,ARCACHON,61,70,1 - SEGMENT P
ZZ83039447,2,16,ARCACHON,21,25,1 - SEGMENT P
ZZ88BA027560,2,16,ARCACHON,122,127,1 - SEGMENT P
ZZ88005624,2,16,ARCACHON,67,77,1 - SEGMENT P
ZZ87221124,2,16,ARCACHON,121,128,1 - SEGMENT P
ZZ86215958,2,16,ARCACHON,80,46,1 - SEGMENT P
ZZ78053373,2,16,ARCACHON,61,50,1 - SEGMENT P
ZZ79047469,2,16,ARCACHON,107,108,1 - SEGMENT P
ZZ93PA219507,2,16,ARCACHON,7,8,1 - SEGMENT P
ZZ845269121,2,16,ARCACHON,53,56,1 - SEGMENT P
ZZ792027206,2,16,ARCACHON,16,19,1 - SEGMENT P
ZZ885063180,2,16,ARCACHON,58,53,1 - SEGMENT P
ZZ97013223,2,16,ARCACHON,94,96,1 - SEGMENT P
ZZ87BA241213,2,16,ARCACHON,80,80,1 - SEGMENT P
ZZ96873467,2,16,ARCACHON,78,86,1 - SEGMENT P
ZZ93PA208537,2,16,ARCACHON,1,4,1 - SEGMENT P
ZZ809319,2,16,ARCACHON,116,94,1 - SEGMENT P
01AB053566,2,16,ARCACHON,9,10,1 - SEGMENT P
99119335,2,16,ARCACHON,64,92,1 - SEGMENT P
ZZ885004220,2,16,ARCACHON,93,88,1 - SEGMENT P
ZZ96850793,2,16,ARCACHON,145,127,1 - SEGMENT P
ZZ94003282,2,16,ARCACHON,36,40,1 - SEGMENT P
ZZ88BB010777,2,16,ARCACHON,79,75,1 - SEGMENT P
ZZ88BA749108,2,16,ARCACHON,53,77,1 - SEGMENT P
ZZ87241246,2,16,ARCACHON,60,60,1 - SEGMENT P
ZZ8000566,2,16,ARCACHON,72,80,1 - SEGMENT P
ZZ88BA027581,2,16,ARCACHON,51,50,1 - SEGMENT P
ZZ745400450,2,16,ARCACHON,32,36,1 - SEGMENT P
98AA206217,2,16,ARCACHON,25,23,1 - SEGMENT P
ZZ92PA293586,2,16,ARCACHON,115,144,1 - SEGMENT P
ZZ73073709,2,16,ARCACHON,23,17,1 - SEGMENT P
ZZ752096040,2,16,ARCACHON,66,93,1 - SEGMENT P
05XA260439,2,16,ARCACHON,65,176,1 - SEGMENT P
ZZ89BA082421,2,16,ARCACHON,24,18,1 - SEGMENT P
ZZ90BA010872,2,16,ARCACHON,10,32,1 - SEGMENT P
02GA387150,2,16,ARCACHON,80,210,1 - SEGMENT P
ZZ97179071,2,16,ARCACHON,81,46,1 - SEGMENT P
ZZ80004359,2,16,ARCACHON,104,73,1 - SEGMENT P
ZZ8238199,2,16,ARCACHON,115,138,1 - SEGMENT P
ZZ845269354,2,16,ARCACHON,11,7,1 - SEGMENT P
ZZ885074050,2,16,ARCACHON,32,30,1 - SEGMENT P
ZZ88BB613227,2,16,ARCACHON,23,35,1 - SEGMENT P
03AB781439,2,16,ARCACHON,87,98,1 - SEGMENT P
93PA208456,2,17,ARCACHON,0,0,1 - SEGMENT P
ZZ93311956,2,17,ARCACHON,51,42,1 - SEGMENT P
F06XA202651,2,17,ARCACHON,20,18,1 - SEGMENT P
ZZ78003776,2,17,ARCACHON,42,39,1 - SEGMENT P
ZZ88BA668463,2,17,ARCACHON,131,168,1 - SEGMENT P
05XA600764,2,17,ARCACHON,36,29,1 - SEGMENT P
ZZ81301907,2,17,ARCACHON,18,7,1 - SEGMENT P
ZZ88BA087200,2,17,ARCACHON,93,76,1 - SEGMENT P
ZZ745399640,2,17,ARCACHON,88,81,1 - SEGMENT P
ZZ87149998,2,17,ARCACHON,11,10,1 - SEGMENT P
ZZ88BA078880,2,17,ARCACHON,39,38,1 - SEGMENT P
ZZ95455593,2,17,ARCACHON,70,78,1 - SEGMENT P
ZZ8714995,2,17,ARCACHON,13,15,1 - SEGMENT P
ZZ92PA319274,2,17,ARCACHON,1,1,1 - SEGMENT P
ZZ84029267,2,17,ARCACHON,100,100,1 - SEGMENT P
ZZ88BB000749,2,17,ARCACHON,4,6,1 - SEGMENT P
ZZ77508619,2,17,ARCACHON,17,18,1 - SEGMENT P
ZZ845269306,2,17,ARCACHON,79,158,1 - SEGMENT P
ZZ885073740,2,17,ARCACHON,105,100,1 - SEGMENT P
ZZ845269061,2,17,ARCACHON,32,38,1 - SEGMENT P
ZZ83076677,2,17,ARCACHON,25,25,1 - SEGMENT P
ZZ94PA209602,2,17,ARCACHON,60,69,1 - SEGMENT P
ZZ115838,2,17,ARCACHON,113,87,1 - SEGMENT P
ZZ174429466,2,17,ARCACHON,28,37,1 - SEGMENT P
ZZ94350050,2,17,ARCACHON,147,115,1 - SEGMENT P
ZZ92414044,2,17,ARCACHON,110,80,1 - SEGMENT P
ZZ748508270,2,17,ARCACHON,134,145,1 - SEGMENT P
ZZ87232848,2,17,ARCACHON,49,52,1 - SEGMENT P
ZZ745618570,2,17,ARCACHON,92,56,1 - SEGMENT P
ZZ97AA214304,2,17,ARCACHON,50,51,1 - SEGMENT P
ZZ92BB000223,2,17,ARCACHON,36,40,1 - SEGMENT P
ZZ83076673,2,17,ARCACHON,137,171,1 - SEGMENT P
ZZ88BA652748,2,17,ARCACHON,31,30,1 - SEGMENT P
ZZ88BA079159,2,17,ARCACHON,78,69,1 - SEGMENT P
ZZ88BB005623,2,17,ARCACHON,35,34,1 - SEGMENT P
ZZ80012385,2,17,ARCACHON,116,103,1 - SEGMENT P
ZZ730005460,2,17,ARCACHON,102,107,1 - SEGMENT P
ZZ97125126,2,17,ARCACHON,138,152,1 - SEGMENT P
ZZ88027597,2,17,ARCACHON,115,90,1 - SEGMENT P
ZZ82127220,2,17,ARCACHON,100,58,1 - SEGMENT P
ZZ96250925,2,17,ARCACHON,47,35,1 - SEGMENT P
ZZ94PA209593,2,17,ARCACHON,3,4,1 - SEGMENT P
ZZ83076674,2,17,ARCACHON,66,69,1 - SEGMENT P
ZZ79047491,2,17,ARCACHON,68,67,1 - SEGMENT P
ZZ88BA027598,2,17,ARCACHON,95,104,1 - SEGMENT P
ZZ93340097,2,17,ARCACHON,12,16,1 - SEGMENT P
ZZ735628390,2,17,ARCACHON,15,7,1 - SEGMENT P
ZZ78073769,2,17,ARCACHON,50,50,1 - SEGMENT P
97AA214311,2,17,ARCACHON,107,120,1 - SEGMENT P
ZZ8512440,2,17,ARCACHON,48,38,1 - SEGMENT P
99061173,2,17,ARCACHON,40,38,1 - SEGMENT P
ZZ96274758,2,17,ARCACHON,43,48,1 - SEGMENT P
ZZ96274745,2,17,ARCACHON,94,101,1 - SEGMENT P
ZZ752639110,2,17,ARCACHON,55,38,1 - SEGMENT P
ZZ90BB016118,2,18,ARCACHON,147,151,1 - SEGMENT P
ZZ77685460,2,18,ARCACHON,11,11,1 - SEGMENT P
01AA127476,2,18,ARCACHON,55,54,1 - SEGMENT P
F06XA612167,2,18,ARCACHON,2,13,1 - SEGMENT P
ZZ91276666,2,18,ARCACHON,21,63,1 - SEGMENT P
ZZ88082976,2,18,ARCACHON,15,28,1 - SEGMENT P
01AA152016,2,18,ARCACHON,28,44,1 - SEGMENT P
ZZ88BA747792,2,18,ARCACHON,68,30,1 - SEGMENT P
01AB106287,2,18,ARCACHON,83,53,1 - SEGMENT P
ZZ88BB005627,2,18,ARCACHON,70,84,1 - SEGMENT P
ZZ88BA079173,2,18,ARCACHON,98,86,1 - SEGMENT P
ZZ88BA027600,2,18,ARCACHON,26,23,1 - SEGMENT P
ZZ96873466,2,18,ARCACHON,76,77,1 - SEGMENT P
ZZ8235287,2,18,ARCACHON,73,76,1 - SEGMENT P
05XA600800,2,18,ARCACHON,12,15,1 - SEGMENT P
ZZ82087311,2,18,ARCACHON,41,39,1 - SEGMENT P
ZZ87BA262273,2,18,ARCACHON,11,12,1 - SEGMENT P
ZZ88BA087190,2,18,ARCACHON,79,76,1 - SEGMENT P
ZZ75562907,2,18,ARCACHON,52,48,1 - SEGMENT P
ZZ95353066,2,18,ARCACHON,84,89,1 - SEGMENT P
ZZ87232869,2,18,ARCACHON,30,73,1 - SEGMENT P
05XA205731,2,18,ARCACHON,48,41,1 - SEGMENT P
ZZ88BB005626,2,18,ARCACHON,0,0,1 - SEGMENT P
F06XA201217,2,18,ARCACHON,107,84,1 - SEGMENT P
ZZ90010825,2,18,ARCACHON,65,63,1 - SEGMENT P
ZZ757247980,2,18,ARCACHON,105,123,1 - SEGMENT P
ZZ78073757,2,18,ARCACHON,15,10,1 - SEGMENT P
ZZ8528911,2,18,ARCACHON,43,39,1 - SEGMENT P
ZZ96274718,2,18,ARCACHON,86,76,1 - SEGMENT P
ZZ752639990,2,18,ARCACHON,46,70,1 - SEGMENT P
ZZ96873414,2,18,ARCACHON,128,86,1 - SEGMENT P
05XA613512,2,18,ARCACHON,86,109,1 - SEGMENT P
ZZ8269309,2,18,ARCACHON,105,107,1 - SEGMENT P
ZZ77825824,2,18,ARCACHON,100,97,1 - SEGMENT P
ZZ79091440,2,18,ARCACHON,105,106,1 - SEGMENT P
ZZ746317560,2,18,ARCACHON,107,115,1 - SEGMENT P
ZZ746179270,2,18,ARCACHON,66,53,1 - SEGMENT P
ZZ88BA079975,2,18,ARCACHON,11,6,1 - SEGMENT P
ZZ82019566,2,18,ARCACHON,99,63,1 - SEGMENT P
ZZ82019565,2,18,ARCACHON,15,14,1 - SEGMENT P
ZZ174429487,2,18,ARCACHON,91,83,1 - SEGMENT P
ZZ76696771,2,18,ARCACHON,91,124,1 - SEGMENT P
ZZ77856684,2,18,ARCACHON,64,50,1 - SEGMENT P
ZZ94PA399491,2,18,ARCACHON,89,93,1 - SEGMENT P
ZZ92PA247850,2,18,ARCACHON,145,143,1 - SEGMENT P
ZZ88BA079176,2,18,ARCACHON,20,13,1 - SEGMENT P
ZZ93PA266315,2,18,ARCACHON,77,73,1 - SEGMENT P
ZZ88BA079177,2,18,ARCACHON,70,61,1 - SEGMENT P
ZZ92PA247848,2,18,ARCACHON,60,53,1 - SEGMENT P
05XA612937,2,18,ARCACHON,120,119,1 - SEGMENT P
ZZ73562919,2,18,ARCACHON,84,79,1 - SEGMENT P
ZZ725069040,2,18,ARCACHON,43,40,1 - SEGMENT P
ZZ96873411,2,18,ARCACHON,59,52,1 - SEGMENT P
ZZ745398550,2,18,ARCACHON,47,45,1 - SEGMENT P
ZZ77669041,2,18,ARCACHON,56,49,1 - SEGMENT P
ZZ93PA208561,2,18,ARCACHON,74,56,1 - SEGMENT P
ZZ735629200,2,18,ARCACHON,100,56,1 - SEGMENT P
ZZ174429496,2,18,ARCACHON,82,85,1 - SEGMENT P
98AB005435,2,18,ARCACHON,90,126,1 - SEGMENT P
ZZ92PA247802,2,19,ARCACHON,148,155,1 - SEGMENT P
ZZ90BA010855,2,19,ARCACHON,9,27,1 - SEGMENT P
ZZ88BA081633,2,19,ARCACHON,8,16,1 - SEGMENT P
ZZ745795920,2,19,ARCACHON,58,56,1 - SEGMENT P
04XA668310,2,19,ARCACHON,36,21,1 - SEGMENT P
ZZ83057313,2,19,ARCACHON,5,9,1 - SEGMENT P
